ASSERTION	AAECAAMFAAAAAAAAAFlA
RUN	parabank.transaction.TransferLoadSimulation	transferloadsimulation	1760300862331	 	3.3.1
USER	Carga de Transferencias sin Login	345	END	1760300865726	1760300875736
USER	Carga de Transferencias sin Login	343	END	1760300865724	1760300875736
USER	Carga de Transferencias sin Login	1845	START	1760300875736	1760300875736
USER	Carga de Transferencias sin Login	1847	START	1760300875736	1760300875736
REQUEST	346		Transfer	1760300865742	1760300875752	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	347		Transfer	1760300865741	1760300875752	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	346	END	1760300865740	1760300875752
USER	Carga de Transferencias sin Login	347	END	1760300865740	1760300875752
USER	Carga de Transferencias sin Login	1849	START	1760300875752	1760300875752
USER	Carga de Transferencias sin Login	1848	START	1760300875752	1760300875752
USER	Carga de Transferencias sin Login	1850	START	1760300875756	1760300875756
REQUEST	348		Transfer	1760300865757	1760300875768	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	349		Transfer	1760300865757	1760300875768	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	350		Transfer	1760300865757	1760300875768	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	348	END	1760300865756	1760300875768
USER	Carga de Transferencias sin Login	1851	START	1760300875768	1760300875768
USER	Carga de Transferencias sin Login	349	END	1760300865756	1760300875768
USER	Carga de Transferencias sin Login	350	END	1760300865756	1760300875768
USER	Carga de Transferencias sin Login	1852	START	1760300875768	1760300875768
REQUEST	353		Transfer	1760300865777	1760300875784	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	351		Transfer	1760300865773	1760300875784	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	352		Transfer	1760300865777	1760300875784	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	353	END	1760300865776	1760300875784
USER	Carga de Transferencias sin Login	351	END	1760300865772	1760300875784
USER	Carga de Transferencias sin Login	352	END	1760300865776	1760300875784
USER	Carga de Transferencias sin Login	1853	START	1760300875784	1760300875784
USER	Carga de Transferencias sin Login	1854	START	1760300875786	1760300875786
USER	Carga de Transferencias sin Login	1855	START	1760300875786	1760300875786
REQUEST	354		Transfer	1760300865789	1760300875800	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1856	START	1760300875800	1760300875800
USER	Carga de Transferencias sin Login	354	END	1760300865788	1760300875801
REQUEST	1591		Transfer	1760300874028	1760300875812	OK	 
USER	Carga de Transferencias sin Login	1591	END	1760300874027	1760300875812
REQUEST	355		Transfer	1760300865806	1760300875816	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	357		Transfer	1760300865807	1760300875816	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	356		Transfer	1760300865806	1760300875816	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1858	START	1760300875817	1760300875817
USER	Carga de Transferencias sin Login	1857	START	1760300875816	1760300875816
USER	Carga de Transferencias sin Login	355	END	1760300865805	1760300875817
USER	Carga de Transferencias sin Login	357	END	1760300865806	1760300875817
USER	Carga de Transferencias sin Login	356	END	1760300865805	1760300875817
USER	Carga de Transferencias sin Login	1859	START	1760300875817	1760300875817
REQUEST	358		Transfer	1760300865828	1760300875833	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	359		Transfer	1760300865828	1760300875833	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	360		Transfer	1760300865828	1760300875833	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	358	END	1760300865826	1760300875833
USER	Carga de Transferencias sin Login	1861	START	1760300875833	1760300875833
USER	Carga de Transferencias sin Login	1860	START	1760300875833	1760300875833
USER	Carga de Transferencias sin Login	359	END	1760300865827	1760300875833
USER	Carga de Transferencias sin Login	360	END	1760300865827	1760300875833
USER	Carga de Transferencias sin Login	1862	START	1760300875836	1760300875836
REQUEST	363		Transfer	1760300865847	1760300875848	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	362		Transfer	1760300865844	1760300875848	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	361		Transfer	1760300865844	1760300875848	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1864	START	1760300875848	1760300875848
USER	Carga de Transferencias sin Login	1863	START	1760300875848	1760300875848
USER	Carga de Transferencias sin Login	361	END	1760300865843	1760300875849
USER	Carga de Transferencias sin Login	363	END	1760300865846	1760300875849
USER	Carga de Transferencias sin Login	362	END	1760300865843	1760300875849
REQUEST	1599		Transfer	1760300874091	1760300875861	OK	 
USER	Carga de Transferencias sin Login	1599	END	1760300874091	1760300875861
REQUEST	364		Transfer	1760300865861	1760300875864	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	365		Transfer	1760300865860	1760300875864	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	364	END	1760300865859	1760300875864
USER	Carga de Transferencias sin Login	365	END	1760300865859	1760300875864
USER	Carga de Transferencias sin Login	1865	START	1760300875864	1760300875864
USER	Carga de Transferencias sin Login	1866	START	1760300875866	1760300875866
USER	Carga de Transferencias sin Login	1867	START	1760300875866	1760300875866
REQUEST	368		Transfer	1760300865877	1760300875880	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	366		Transfer	1760300865876	1760300875880	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	367		Transfer	1760300865877	1760300875880	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1868	START	1760300875880	1760300875880
USER	Carga de Transferencias sin Login	367	END	1760300865876	1760300875880
USER	Carga de Transferencias sin Login	368	END	1760300865876	1760300875880
USER	Carga de Transferencias sin Login	366	END	1760300865875	1760300875880
REQUEST	1603		Transfer	1760300874107	1760300875886	OK	 
USER	Carga de Transferencias sin Login	1603	END	1760300874106	1760300875894
USER	Carga de Transferencias sin Login	1870	START	1760300875895	1760300875895
USER	Carga de Transferencias sin Login	1869	START	1760300875895	1760300875895
REQUEST	369		Transfer	1760300865891	1760300875895	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	1587		Transfer	1760300874011	1760300875896	OK	 
USER	Carga de Transferencias sin Login	369	END	1760300865891	1760300875896
USER	Carga de Transferencias sin Login	1587	END	1760300874011	1760300875896
USER	Carga de Transferencias sin Login	1871	START	1760300875896	1760300875896
REQUEST	372		Transfer	1760300865909	1760300875912	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	370		Transfer	1760300865908	1760300875912	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	371		Transfer	1760300865909	1760300875912	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	372	END	1760300865907	1760300875912
USER	Carga de Transferencias sin Login	370	END	1760300865907	1760300875912
USER	Carga de Transferencias sin Login	1873	START	1760300875912	1760300875912
USER	Carga de Transferencias sin Login	371	END	1760300865907	1760300875912
USER	Carga de Transferencias sin Login	1872	START	1760300875912	1760300875912
USER	Carga de Transferencias sin Login	1874	START	1760300875916	1760300875916
REQUEST	373		Transfer	1760300865923	1760300875928	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	374		Transfer	1760300865924	1760300875928	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1876	START	1760300875928	1760300875928
USER	Carga de Transferencias sin Login	1875	START	1760300875928	1760300875928
REQUEST	375		Transfer	1760300865927	1760300875928	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	374	END	1760300865923	1760300875928
USER	Carga de Transferencias sin Login	373	END	1760300865922	1760300875928
USER	Carga de Transferencias sin Login	375	END	1760300865926	1760300875928
REQUEST	377		Transfer	1760300865939	1760300875944	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	376		Transfer	1760300865939	1760300875944	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1877	START	1760300875944	1760300875944
USER	Carga de Transferencias sin Login	376	END	1760300865938	1760300875944
USER	Carga de Transferencias sin Login	377	END	1760300865938	1760300875944
USER	Carga de Transferencias sin Login	1878	START	1760300875946	1760300875946
USER	Carga de Transferencias sin Login	1879	START	1760300875946	1760300875946
REQUEST	378		Transfer	1760300865956	1760300875959	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	379		Transfer	1760300865957	1760300875959	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	380		Transfer	1760300865957	1760300875959	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1880	START	1760300875959	1760300875959
USER	Carga de Transferencias sin Login	380	END	1760300865956	1760300875960
USER	Carga de Transferencias sin Login	379	END	1760300865956	1760300875960
USER	Carga de Transferencias sin Login	378	END	1760300865955	1760300875960
REQUEST	381		Transfer	1760300865972	1760300875975	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	381	END	1760300865970	1760300875976
USER	Carga de Transferencias sin Login	1881	START	1760300875976	1760300875976
USER	Carga de Transferencias sin Login	1882	START	1760300875976	1760300875976
USER	Carga de Transferencias sin Login	1883	START	1760300875976	1760300875976
REQUEST	383		Transfer	1760300865987	1760300875991	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1884	START	1760300875991	1760300875991
USER	Carga de Transferencias sin Login	1885	START	1760300875991	1760300875991
USER	Carga de Transferencias sin Login	383	END	1760300865986	1760300875992
USER	Carga de Transferencias sin Login	1886	START	1760300875996	1760300875996
REQUEST	385		Transfer	1760300866004	1760300876007	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	382		Transfer	1760300865999	1760300876007	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	386		Transfer	1760300866004	1760300876007	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1888	START	1760300876007	1760300876007
USER	Carga de Transferencias sin Login	1887	START	1760300876007	1760300876007
USER	Carga de Transferencias sin Login	385	END	1760300866002	1760300876007
USER	Carga de Transferencias sin Login	382	END	1760300865986	1760300876007
USER	Carga de Transferencias sin Login	386	END	1760300866002	1760300876007
REQUEST	384		Transfer	1760300866007	1760300876009	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	384	END	1760300865986	1760300876009
REQUEST	388		Transfer	1760300866019	1760300876023	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	389		Transfer	1760300866019	1760300876023	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	388	END	1760300866018	1760300876023
USER	Carga de Transferencias sin Login	389	END	1760300866018	1760300876023
REQUEST	387		Transfer	1760300866007	1760300876023	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1889	START	1760300876023	1760300876023
USER	Carga de Transferencias sin Login	387	END	1760300866006	1760300876023
USER	Carga de Transferencias sin Login	1890	START	1760300876026	1760300876026
USER	Carga de Transferencias sin Login	1891	START	1760300876026	1760300876026
REQUEST	391		Transfer	1760300866037	1760300876039	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
REQUEST	392		Transfer	1760300866037	1760300876039	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	391	END	1760300866036	1760300876039
USER	Carga de Transferencias sin Login	392	END	1760300866036	1760300876039
REQUEST	390		Transfer	1760300866035	1760300876039	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	390	END	1760300866034	1760300876039
USER	Carga de Transferencias sin Login	1892	START	1760300876039	1760300876039
REQUEST	393		Transfer	1760300866051	1760300876055	KO	i.n.c.ConnectTimeoutException: connection timed out: para.testar.org/158.42.185.132:443
USER	Carga de Transferencias sin Login	1893	START	1760300876055	1760300876055
USER	Carga de Transferencias sin Login	1894	START	1760300876055	1760300876055
